Type,Debt,Introduce Date,Introduce Author,Introduce Comment,Remove Date,Remove Author,Remove Comment,Introduce ID,Remove ID
DESIGN,"// Reset value map if this instruction is the start/end of a basic block // // Right now, calls are considered hard boundaries for optimization and // information cannot be propagated across them! // // SSS FIXME: Rather than treat all calls with a broad brush, what we need // is to capture different attributes about a call : //   - uses closures //   - known call target //   - can modify scope, //   - etc. // // This information is probably already present in the AST Inspector",2009-08-27,Subramanya Sastry,- Fixed couple bugs with scope canonicalization; implemented ir output as a compiler pass; added code-version-token for IR_Method and several method stubs to start optimizing calls.,NULL,NULL,NULL,0c38173857ce79f11297b835929e363557c70681,NULL
REQUIREMENT,// TODO: Make sure all appropriate open flags are added to this check.,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",NULL,NULL,NULL,66b024fedbb2ee32316ccd9de8387931d07993ec,NULL
DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",2007-11-24,Charles Oliver Nutter,Added no-var and two-var versions of DynamicScope.,NULL,NULL,NULL,d237a30fee4b2a8b2a34303eea80583c8a8872fd,NULL
DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",2007-11-24,Charles Oliver Nutter,Added no-var and two-var versions of DynamicScope.,NULL,NULL,NULL,d237a30fee4b2a8b2a34303eea80583c8a8872fd,NULL
DESIGN,"// TODO: for now, we use a faithful // reimplementation of MRI's algorithm, // but should use UTF8Encoding facilities // from Joni, once it starts prefroming // UTF-8 content validation. ",2007-12-26,Marcin Mielżyński,Fix for RUBY-1788: String#unpack with U pattern is broken with multi-byte sequences (patch by Vladimir).,NULL,NULL,NULL,4e8128dba8c9c04883ed2ce2c4be392941b5df14,NULL
DESIGN,// If variables were added then we may need to grow the dynamic scope to match the static // one. // FIXME: Make this so we only need to check this for blockScope != null.  We cannot // currently since we create the DynamicScope for a LocalStaticScope before parse begins. // Refactoring should make this fixable.,2006-11-14,Charles Oliver Nutter,damn the torpedos! full speed ahead! landing enebo_lexical branch changes plus TC-passing optimizations and a few small compiler updates,NULL,NULL,NULL,174e3d01468001668ab299227d4af11aea65341c,NULL
DEFECT,// FIXME: We can't guarantee this will always be a RubyIO...so the old code here is not safe,2007-05-31,Charles Oliver Nutter,"Fixes for JRUBY-1032, allow subprocesses to use $stderr and $stdout whether they are IO objects or not (in keeping with the ""must define write(arg)"" contract for $stderr and $stdout)",NULL,NULL,NULL,78107a535e9cbdf21990cf01566ee020b8149f85,NULL
DESIGN,// FIXME: This is gross. Don't do this.,2007-12-29,Charles Oliver Nutter,"Fix for JRUBY-1823, plus refactoring",2015-05-05,Thomas E. Enebo,More MAsgnNode removal,833606c98dbbf59edfd3413e3b2006e022daecfd,c3a18b3b18b5799a9b8c9b3e6c22fa8867e4aa61
DESIGN,// SSS FIXME: Move this code to some utils area .. or probably there is already a method for this in some jruby utils class // Holy cow!  Just to append two darned arrays!,2009-07-23,Subramanya Sastry,- Moved all operands to operands/ and instructions to instructions/ and fixed up imports.  Added some commented out code to start running peephole opts on the IR -- which will also serve as a basis for SCCP passes later on.,2014-04-15,Subramanya Sastry,[IR] Converted CompoundArray to BuildCompoundArrayInstr,ddaf4c565c871ce4a59cf23683c59bcc2429fec9,0cfab1256a93fe53d82d04abf450263740a45f00
REQUIREMENT,// SSS FIXME: Traverse up the scope hierarchy to find the constant as long as the parent is a static scope,2009-08-27,Subramanya Sastry,- Bug fixes in constant put/get (for class definitions).,2009-12-18,Subramanya Sastry,- More cleanup of scoping and removing old crud from when I didn't understand some of the scoping semantics properly; Added a metaclass object to encapsulate construction of the metaclass and keep some code clean.  All of this will need couple more passes and some more fixup.,a6996526b87550659f9e1ff43bc05df3cc5dc1dc,a9819ccf07d7091f3b402502b00a93261d18eed7
DESIGN,// FIXME: This table will get moved into POSIX library so we can get all actual supported // signals.  This is a quick fix to support basic signals until that happens.,2007-11-30,Thomas Enebo,JRUBY-1645: Process.kill support through JNA,2011-04-06,Wayne Meissner,Use jnr-constants for signal values.  Fixes JRUBY-5696.,c3af7f127911cf3d9e8e8de1358e86ad5d229226,2f1445af0158038659a6c8b1dcf74675c1aae364
DESIGN,// Check it out; also ugly.,2000-08-21,Conor MacNeill,StarTeam checkout task,2007-09-25,Peter Reilly,removing starteam code,dc7444ae578ffecc195c4f19a2afbd086532c849,54bac0e89cab5d40e57a0f33deb102360aa731a6
DEFECT,"// Walk up the scope tree right now as much as possible, to avoid run-time walking // SSS FIXME: Any reason why this might break in the presence of ruby's dynamic resolution?  What might break?",2009-07-23,Subramanya Sastry,- Moved all operands to operands/ and instructions to instructions/ and fixed up imports.  Added some commented out code to start running peephole opts on the IR -- which will also serve as a basis for SCCP passes later on.,2010-11-12,Thomas E. Enebo,Implement GetClassVariable,ddaf4c565c871ce4a59cf23683c59bcc2429fec9,81468f5e81bf74018660a506bac5acbde819406a
DEFECT,// pattern now holds ** while string is not exhausted // this will generate false positives but we can live with that.,2002-04-30,Magesh Umasankar,Selectors feature to specify sophisticated selection criteria to create filesets.,NULL,NULL,NULL,f61c1bcd3a4a540bac7ae97559f37c49bfee75d8,NULL
DEFECT,// todo: is this comment still relevant ?? // FIXME: need to use a SAXSource as the source for the transform // so we can plug in our own entity resolver,2002-07-11,Stephane Bailliez,"Allow to specify a given factory implementation for the transformer (xsltc, xalan, saxon...) and to specify processor specific settings.",NULL,NULL,NULL,1e8307708de490453db28c89f777eb4a9c08767b,NULL
DESIGN,//TODO: ary_sort_check should be done here,2007-02-17,Thomas Enebo,"JRUBY-599: JRuby needs a COW, primitive array backed builtin Array JRUBY-604: Hash#sort raises exception",NULL,NULL,NULL,bb20e69fca02df78c52e9c534db24e9f4dda0509,NULL
REQUIREMENT,// TODO: must override in RubyModule to pick up constants,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),NULL,NULL,NULL,bf8db0bc4acaeed7900b867e821e959f254be0be,NULL
REQUIREMENT,// TODO: must override in RubyModule to pick up constants,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),NULL,NULL,NULL,bf8db0bc4acaeed7900b867e821e959f254be0be,NULL
REQUIREMENT,// TODO: no need to calculate every time.,2008-04-11,Vladimir Sizikov,Major BigDecimal update to be able to handle latest rubyspecs. Fixed about 100 test failures and tens of crashes in specs.,NULL,NULL,NULL,82d49a4042f37e1afe2c16cf14a2619446312a27,NULL
REQUIREMENT,// TODO: no need to calculate every time.,2008-04-11,Vladimir Sizikov,Major BigDecimal update to be able to handle latest rubyspecs. Fixed about 100 test failures and tens of crashes in specs.,NULL,NULL,NULL,82d49a4042f37e1afe2c16cf14a2619446312a27,NULL
DESIGN,// TODO: rounding mode should not be hard-coded. See #mode.,2008-05-02,Vladimir Sizikov,Fixes for BigDecimal#mult to pass more rubyspecs.,NULL,NULL,NULL,0c3b435b77b2010ff9fee8bb84a03b1cea64685b,NULL
DESIGN,// FIXME: what should this really be?       assert x instanceof RubyComplex;,2009-08-30,Thomas E. Enebo,[19] comment out two asserts which do not seem right (make rubyspec/complex run),NULL,NULL,NULL,1362efbba8329520f3baa80edd7bdeff68d72530,NULL
DESIGN,//XXX  this array stuff is a remnant of prev trials.. gotta remove.,2000-09-12,Conor MacNeill,Task to perform JSP compiles using Weblogic's JSPC compiler.,NULL,NULL,NULL,6c26371a0ea6decd9070cd8775f069ee291a6bf1,NULL
DESIGN,"/*
                 * This is a rather hairy case.
                 *
                 * One of our subclasses knows that we need to update the
                 * archive, but at the same time, there are no resources
                 * known to us that would need to be added.  Only the
                 * subclass seems to know what's going on.
                 *
                 * This happens if <jar> detects that the manifest has changed,
                 * for example.  The manifest is not part of any resources
                 * because of our support for inline <manifest>s.
                 *
                 * If we invoke createEmptyZip like Ant 1.5.2 did,
                 * we'll loose all stuff that has been in the original
                 * archive (bugzilla report 17780).
                 */",2003-03-12,Stefan Bodewig,Fix the bug.,NULL,NULL,NULL,8d651ad96d13016c9c8f77f730a83b18ef49a160,NULL
DEFECT,"// I hate to admit it, but we don't know what happened // here.  Throw the Exception.",2003-07-19,Conor MacNeill,Coding conventions,NULL,NULL,NULL,24eb5693d6b7363262ea941cac63d15230aa1aab,NULL
DESIGN,// TODO: Does this method need to be public? It isn't currently // called outside of this class.,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
TEST,// TODO: improve this test // $NON-NLS-1$ $NON-NLS-2$ // Missing variable name,2008-11-09,Sebastian Bazley,Bug 44521 - empty variables for a POST in the HTTP Request don't get ignored,NULL,NULL,NULL,006b977a07206c2568bcb967841ab6fa0f58ed11,NULL
DESIGN,// TODO should really return most specific (i.e. longest) match.,2004-03-20,Sebastian Bazley,Refactor to give access to underlying Authorization entry (for use with HttpClient),NULL,NULL,NULL,c4be4a7db0dc2e2ca4f08077b21386f95d287144,NULL
DESIGN,// Is it an exception wrapped in a JavaScriptException?,2008-12-08,Sebastian Bazley,Workround for BSF-22,NULL,NULL,NULL,1d5cd05fbb637d49f6efcbf7bed579ef864c160c,NULL
DESIGN,"// TODO: replace all this url2 mess with a proper method // ""areEquivalent(url1, url2)"" that // would also ignore case in protocol and host names, etc. -- use that // method in the CookieManager too.",2004-01-23,Jordi Salvat i Alabart,Sometimes my brain just breaks...,NULL,NULL,NULL,5c21be097f91694dbd044145e5dc19c40258aeab,NULL
REQUIREMENT,// TODO: fetch this once as per vars above?,2008-05-09,Sebastian Bazley,Bug 44418/42178 - CSV Dataset file handling improvements,NULL,NULL,NULL,1ad8d7410922c21e52255654d6fb92f6d917f09f,NULL
DESIGN,// TODO only clear the relevant entry - if possible...,2006-04-05,Sebastian Bazley,Tidy up; add NLS markers,NULL,NULL,NULL,fd518c4ea17c073f018ffc7ecf35962e25532fdf,NULL
DOCUMENTATION,// TODO Can't see anything in SPEC,2012-07-14,Philippe Mouawad,"Bug 53522 - Cache Manager should not store at all response with header ""no-cache"" and store other types of Cache-Control having max-age value IF Last-Modified or Date are missing or invalid, set expiration date to one year in future Bugzilla Id: 53522",NULL,NULL,NULL,964ad2cae364cdb9f1e3ca63522ce989be8476eb,NULL
DESIGN,// Keep the unexpanded path // TODO - allow directories to end with .jar by removing this check?,2005-11-27,Sebastian Bazley,Tidy up the code and make it a bit more efficient,NULL,NULL,NULL,8b901887ea9c3b90afb61df71525eb1b216f8b39,NULL
DESIGN,"/*
             * Add fix for Deadlocks, see:
             * 
             * See https://issues.apache.org/bugzilla/show_bug.cgi?id=48350
            */",2010-03-06,Sebastian Bazley,Bug 48350 - Deadlock on distributed testing with 2 clients,NULL,NULL,NULL,762aef9b0ca8a7b7dfc1b9f558c234ff502976e9,NULL
DESIGN,"// TODO should this also clear isDynamic, rawParameters, permanentResults?",2009-05-07,Sebastian Bazley,Comments,NULL,NULL,NULL,c5682c23880a188a60f51539b4f11cc79a0d2196,NULL
DESIGN,// TODO - is this used? (apart from test code),2008-03-02,Sebastian Bazley,Bug 44374 - improve timer calculation,NULL,NULL,NULL,3e49dc9d3c34439bab6108c698950e28663694c5,NULL
DESIGN,// TODO is this possible?,2009-03-13,Sebastian Bazley,Document cookie match policy,NULL,NULL,NULL,f6db8be88bbce487469dc87684492812ae451e71,NULL
DESIGN,// Maps to contain page and form encodings // TODO - do these really need to be shared between all Proxy instances?,2007-07-03,Sebastian Bazley,"Bug 42173 - Let HTTP Proxy handle encoding of request, and undecode parameter values",NULL,NULL,NULL,b9e05b7bfc215355055a32a4b26bf7a602a77052,NULL
DESIGN,// TODO should this be called if basedir == null?,2012-09-02,Sebastian Bazley,Add TODO note,NULL,NULL,NULL,eea144efe4a9a759f771ccae268e21f93ff17f10,NULL
DESIGN,"// TODO - should this be done for embedded usage? // Note: the element is a ConfigTestElement when used standalone, so we cannot use FTPSampler access methods",2008-05-05,Sebastian Bazley,Update comments,NULL,NULL,NULL,9e7830a85ca54030e59f670df369b2dab9d83659,NULL
DESIGN,// TODO - why use space?,2008-01-03,Sebastian Bazley,Ensure that: * ${functionName()} is treated the same as ${functionName} * call setParameters() even if parameter list is omitted (see Bug 44142),NULL,NULL,NULL,89b8e1519c1816182c8ea28c85aa03c0cc891a11,NULL
DESIGN,// TODO - should this use setFirst() ?,2007-12-06,Sebastian Bazley,Add comment,NULL,NULL,NULL,6c0f7c26f9c10cb287c83b2bc0b710a979c029bd,NULL
DESIGN,"/*
         * A little hack - add each listener to the start of the list - this
         * ensures that the thread running the show is the first listener and
         * can modify certain values before other listeners are called.
         */",2003-05-20,Michael Stover,Fixing bugs,NULL,NULL,NULL,bf2e8429ea439fd64f085678a01d5e562ac3f100,NULL
DESIGN,"// I guess this can happen as a result of a bad // file read? In this case, it would be better to replace the // incorrect value with anything valid, e.g. the default value // for the property. // But for the time being, I just prefer to be aware of any // problems occuring here, most likely programming errors, // so I'll bail out. // (MS Note) Can't bail out - newly create elements have blank // values and must get the defaults. // Also, when loading previous versions of jmeter test scripts, // some values // may not be right, and should get default values - MS // TODO: review this and possibly change to:",2004-01-28,Jordi Salvat i Alabart,* Add bean customizer support. * Factor out the bean GUI to a GenericTestBeanCustomizer.,NULL,NULL,NULL,f45aad652ba58fc480d6eed59cfce43d57df39ad,NULL
DESIGN,// Programming error: bail out.,2004-01-14,Jordi Salvat i Alabart,Merging in the testbean experiment branch.,NULL,NULL,NULL,bbe252af7601cbbd7d7a3466b43cde992fe68659,NULL
DESIGN,// Programming error: bail out.,2004-01-14,Jordi Salvat i Alabart,Merging in the testbean experiment branch.,NULL,NULL,NULL,bbe252af7601cbbd7d7a3466b43cde992fe68659,NULL
DESIGN,// TODO - is this the correct default?,2010-11-30,Sebastian Bazley,Add HTTP implementations for use by HTTPSamplerProxy,NULL,NULL,NULL,803af3bd7a0e13eb49746cd2a1b606e5451c98e4,NULL
DESIGN,// TODO - how to handle thread stopped here,2009-04-20,Sebastian Bazley,"Test Action now supports ""Stop Now"" action",NULL,NULL,NULL,ef4fd61161c52e2d34d6b0d7a547520520acff7f,NULL
REQUIREMENT,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",2010-11-30,Sebastian Bazley,Add HTTP implementations for use by HTTPSamplerProxy,NULL,NULL,NULL,803af3bd7a0e13eb49746cd2a1b606e5451c98e4,NULL
DESIGN,// TODO - is this the correct default?,2010-12-16,Sebastian Bazley,Post code now mostly working,NULL,NULL,NULL,4b428a81e8b5f98deb68b01d0abafab5650c5296,NULL
REQUIREMENT,// TODO: make threadsafe,2008-11-07,Marcin Mielżyński,"1.9 Encoding class and runtime encoding services. Support for finding, listing names and aliases, lazy loading, proper encoding name constantization. Very lazy encoding loading scheme to exploit encoding method devirtualization which 1.9 can't do. Next big step: make jcodings Encoding a ByteList member (so we get for free String, Regexp and File/IO encoding storage).",NULL,NULL,NULL,3d6d3488de997e1d6bfa895f3b24186e372791ed,NULL
REQUIREMENT,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",2010-12-15,Sebastian Bazley,Initial implementation of PUT - needs testing!,NULL,NULL,NULL,c239b4ead2bfa59999c60d0b5fcf77cde5f039ba,NULL
TEST,"// this is the wrong test if the remote OS is OpenVMS, // but there doesn't seem to be a way to detect it.",2003-08-28,Stefan Bodewig,Make <sshexec> evaluate the exit code of the remote command.,NULL,NULL,NULL,70802b2319e95db5b1f4bcab9247da14856a3bd8,NULL
DESIGN,// Hack to allow entire URL to be provided in host field,2008-03-18,Sebastian Bazley,"As a special case, if the HTTP Sampler path starts with ""http://"" or ""https://"" then this is used as the full URL.",NULL,NULL,NULL,b1f25b7f77231106a93a08a8a8ea604997397a1c,NULL
DEFECT,"// TODO - fix so that this is only called once per test, instead of at every clone // Perhaps save previous filename, and only load if it has changed?",2006-05-18,Sebastian Bazley,Bug 39599 - ConcurrentModificationException Remove disabled items from loaded tree before returning it,NULL,NULL,NULL,375077643b765271ab35e4bf00532460b2839e05,NULL
DESIGN,// HACK: force the controller to load its tree,2006-03-15,Sebastian Bazley,Bug 38681 - Include controller now works in non-GUI mode,NULL,NULL,NULL,122efff9f92a6836c288fd69e14b99f5c76c161f,NULL
DESIGN,// NOTUSED: GuiPackage guiPack =,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,// TODO - why lower case? OK to use the default Locale?,2008-04-27,Sebastian Bazley,Update doc,NULL,NULL,NULL,b56b10fe11ce52cb9c427dec1aa5abebae94f979,NULL
DESIGN,// Should we run a beanshell script on startup? // $NON-NLS-1$,2006-09-16,Sebastian Bazley,Add optional BeanShell init file,NULL,NULL,NULL,9d741aa6d80e210233cce50d69ff8ff227daa034,NULL
DESIGN,"/*
         * Setting SamplingStarted before the contollers are initialised allows
         * them to access the running values of functions and variables (however
         * it does not seem to help with the listeners)
         */",2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,// Hack: save the package for any transaction controllers,2007-12-06,Sebastian Bazley,Can specify list of variable names to be written to JTL files (CSV and XML format),NULL,NULL,NULL,4f283ef60908f6230cb6a1db6a576335ec4f603c,NULL
DEFECT,"// Walk up the scope tree right now as much as possible, to avoid run-time walking // SSS FIXME: Any reason why this might break in the presence of ruby's dynamic resolution?  What might break?",2009-07-23,Subramanya Sastry,- Moved all operands to operands/ and instructions to instructions/ and fixed up imports.  Added some commented out code to start running peephole opts on the IR -- which will also serve as a basis for SCCP passes later on.,2010-11-12,Thomas E. Enebo,Implement PutClassVariable,ddaf4c565c871ce4a59cf23683c59bcc2429fec9,05da137322185cf9d879bb2f0b4c6f4036a4f6d8
DESIGN,// TODO: exec should replace the current process. // This could be possible with JNA. ,2008-01-03,Charles Oliver Nutter,Fix for JRUBY-1873 from Vladimir.,2011-04-07,Thomas E. Enebo,Native exec turned on (only windows currently supported in jnr-posix). Fix some permissions,8548cc7b0af449748c14c06f5b7f0395a36db74c,0bf233162c1220c93ae8cf90606f8a50cf570e7d
DESIGN,"// Not sure how well this works, but it works much better than // just currentTimeMillis by itself.",2004-11-08,Charles Oliver Nutter,Renamed ThreadClass to RubyThread and KernelModule to RubyKernel,2011-02-08,Hiroshi Nakamura,[1.8] Adopt Mersenne Twister PRNG.,df7cf7c9f898a4719c7c15b6b000bb3127a599ff,de43a3b79d9574a99a8ded07d65710a1c0813e7c
DESIGN,//TODO: Should next and return also catch here?,2005-08-01,Thomas Enebo,Creating extra block when we shouldn't (fixes Roberts builder example from mailing list) Java List objects can now use collect without throwing exception Remove 'construct' from Enumerable Smaller block/proc fixes,2010-05-22,Thomas E. Enebo,Fix remaining BasicObject specs and probably remove some obsolete tag files,50d6342dd5da06c42d25bc955addce6aaa0e6b97,da0b65ceb38651560b4d2a799b47f217a5f8b396
DESIGN,"// For JRUBY-2759, when MET choose CET timezone to work around Joda",2009-02-07,Charles Oliver Nutter,"Fix for JRUBY-2759: Time Zone ""MET"" maps to Asia/Tehran",2011-01-03,Hiro Asari,Fix JRUBY-3560: Time.local ignores provided time zone,55f03b637621885c76b1925ebebf5170cf4417c7,0a93732b75a900cd39fcabd3fa3fe3decb9b74b9
REQUIREMENT,// TODO - should check that error has been logged...,,,,NULL,NULL,NULL,,NULL
DESIGN,// FIXME: not very efficient,2007-11-24,Charles Oliver Nutter,Added no-var and two-var versions of DynamicScope.,2015-04-14,Thomas E. Enebo,"- DynamicScope+children removed no longer used {get,set}ArgValues methods since they are dead. - ArgsNode getRest() replaced by hasRest() or retrieving getRestArgNode directly. - Slight rearrangement internally of fields in ArgsNode. - Remove accidental println from last commit.",d237a30fee4b2a8b2a34303eea80583c8a8872fd,367c2bcd7db1524833484db5af23bac92fa8a531
DESIGN,// TODO not used?,2010-11-01,Sebastian Bazley,Generics,NULL,NULL,NULL,2597392a7f45483d83ccd7a227b2a20f851de13a,NULL
DESIGN,//TODO - move to JOrphanUtils?,2005-10-23,Sebastian Bazley,Deprecate split() - but fix the potential loop Remove deprecated getXMLParser(Properties),NULL,NULL,NULL,7c5270f6feb4d23f269e1fe00d168435c0887cf8,NULL
DESIGN,// All keys in messages.properties are lowercase (historical reasons?),2008-11-17,Sebastian Bazley,Check that Locale is loaded correctly Add utility method to support additional languages,NULL,NULL,NULL,7d4ee8422fb20186496452de8eb74c488de59491,NULL
DEFECT,// TODO: Why do we clone the return value? This is the only reference // to it (right?) so we shouldn't need a separate copy.,2004-08-17,Sebastian Bazley,Bugzilla 22394 - Extended LDAP sampler - adding code,NULL,NULL,NULL,0538a46ccb6fe05ff512eb915e6a5e78e4743931,NULL
DESIGN,// TODO - needs more work ...,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,// TODO is it the best way ? https://issues.apache.org/bugzilla/show_bug.cgi?id=55634,2013-10-06,Philippe Mouawad,Bug 55632 - Have a new implementation of htmlParser for embedded resources parsing with better performances Fixed test failure Bugzilla Id: 55632,NULL,NULL,NULL,24a091fb967bd5995eebbd8c3b4442f84c17afec,NULL
DESIGN,// Why does this not call guiInstance.clearTestPlan() ? // Is there a reason for not clearing everything?,2013-07-09,Sebastian Bazley,Javadoc,NULL,NULL,NULL,80cae6f9ef01604683cc6d602d7a044578e3a398,NULL
DESIGN,// $NON-NLS-1$ // TODO - use a different format here?,2006-04-05,Sebastian Bazley,Add some support for MimeMultipart TODO - create subsamples for each message,NULL,NULL,NULL,0eb7fbbf7e6adcc67e62838931a46a04adc5a3f0,NULL
DESIGN,// TODO is this sensible?,2010-02-17,Sebastian Bazley,Add support for multipart messages Avoid possible NPEs in To: and From: processing Store Response Headers if not using store as MIME,NULL,NULL,NULL,bdcbd6fcd4f6642415f1c6b75d45e6e094aefa74,NULL
DESIGN,// TODO: should this be clearData()?,2007-06-05,Sebastian Bazley,"The clear() method was defined in the following interfaces: Clearable, JMeterGUIComponent and TestElement. The methods serve different purposes, so two of them were renamed: the Clearable method is now clearData() and the JMeterGUIComponent method is now clearGui(). 3rd party add-ons may need to be rebuilt.",NULL,NULL,NULL,17eb25fca3aa016a4d99272b3046c6ee9425f20a,NULL
DESIGN,// NOTUSED org.apache.jmeter.monitor.model.Status st = // TODO - charset?,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,// All form parameter always have text/plain as mime type //TODO make this a parameter?,2007-04-02,Sebastian Bazley,Bug 27780 (patch 19892) - fix encoding,NULL,NULL,NULL,7bdd1670b5f0f9647e8918bad6dfe35f5100d22e,NULL
DESIGN,// hack to skip processing,2013-08-29,Sebastian Bazley,Proxy generates empty http:/ entries when recording Bugzilla Id: 55502,NULL,NULL,NULL,3a6491ae40529ee339344e721d0c98589795dda0,NULL
DESIGN,// TODO - could be converted to generic class?,2009-08-21,Sebastian Bazley,Generics tweak,NULL,NULL,NULL,d4ff3daf8d677f03c77cf6dd10c32aa2a692ade4,NULL
DEFECT,"// TODO - removes the nodes from the CheckDirty map - should it be done later, in case some can't be removed?",2009-05-13,Sebastian Bazley,Tweaks/add TODO,NULL,NULL,NULL,ef3cda3c5499cb3d0ae0949b3c1994836ce84c3d,NULL
DESIGN,// Allow JMeter to render frames (and relative images) // Must be done after setContentType [Why?],2009-12-01,Sebastian Bazley,Bug 47474 - View Results Tree support for plugin renderers,NULL,NULL,NULL,e5c108478fb426affaf0b807df2e3d7fd1e236f2,NULL
DESIGN,// houston we have a problem !!,2009-06-20,Sebastian Bazley,Bug 47394 - It should be easier to plug a custom SampleSender in jmeter,NULL,NULL,NULL,b38fd0cd5dd7a5e7f878586f770ca09c31b6c462,NULL
DESIGN,// TODO should this be JTLSAVER? Only seems to be called by MonitorHealthVisualzer,2008-11-08,Sebastian Bazley,More efficient loading of JTL files Don't clear Visualizer before loading the file,NULL,NULL,NULL,663185ada7bdb1f9592601fa6e316c36ea9c6cfa,NULL
DESIGN,// Can be null (not sure why),2010-07-06,Sebastian Bazley,Bug 49552 - Add Message Headers on SMTPSampler,NULL,NULL,NULL,cf33f272403ebbc34f3ddd32c4978f17374ae682,NULL
DESIGN,// TODO do we need to add a charset for the file contents? // $NON-NLS-1$,2008-10-06,Sebastian Bazley,Ensure file is closed Use UTF-8 for body encoding of string input Pick up rest of request headers,NULL,NULL,NULL,a181cc337919ae4f4d877a5badfc6d233f955ef6,NULL
DESIGN,"/*
         * Ensure that the sample variables are correctly initialised for each run.
         * TODO is this the best way to do this? should it be done elsewhere ?
         */",2013-03-28,Sebastian Bazley,"ArrayIndexOutOfBoundsException if ""sample_variable"" is set in client but not server Bugzilla Id: 54685",NULL,NULL,NULL,ec09573639ac5d8016e78fe2fa1282fb7bcaef94,NULL
DESIGN,// May be replaced later,2006-06-08,Davanum Srinivas,Fix for Bug 39729 - Replace URLConnection with Commons HTTPClient in SOAP/XML-RPC sampler,NULL,NULL,NULL,f8f97220f14a5604e7b4759a9677041105752310,NULL
DESIGN,// TODO set different status if not enough messages found?,2010-06-24,Sebastian Bazley,Rework subscriber code: - drop client thread from ReceiveSubscriber and use receive(timeout) instead - use LinkedBlockingQueue for Listener queue so can use poll-with-timeout - move startup code to threadStarted() method - tidy sample loop so it does not need to poll so frequently,NULL,NULL,NULL,57708e4d2336189e5b81841e46c3eb0d17409b58,NULL
DESIGN,// not used,2003-11-03,Sebastian Bazley,New Summariser test element (mainly for use with non-GUI runs),NULL,NULL,NULL,41fa7d527f4e6b9fabc45c03cbcf13996c2506eb,NULL
DESIGN,"// results.setResponseCode(""???""); TODO what code should be set here?",2013-08-21,Sebastian Bazley,System Sampler should not change the sampler label if a sample fails Use the responseMessage for error reporting Simplify the code; the outer try block was not needed. Bugzilla Id: 55462,NULL,NULL,NULL,c6f644acf3b340d46fde6c462940a10620f99e18,NULL
DESIGN,"// results.setResponseCode(""???""); TODO what code should be set here?",2013-08-21,Sebastian Bazley,System Sampler should not change the sampler label if a sample fails Use the responseMessage for error reporting Simplify the code; the outer try block was not needed. Bugzilla Id: 55462,NULL,NULL,NULL,c6f644acf3b340d46fde6c462940a10620f99e18,NULL
DESIGN,//TODO clazz is probably always the same as testclass,2005-11-12,Sebastian Bazley,"JMX file format 2.2 - compress output further Replace inline strings with constants Fix bug in SampleResultConverter (used ""rs"" instead of ""rc"")",NULL,NULL,NULL,09aa3dea0dc4b779540a68473d7271e669c99c88,NULL
DESIGN,// TODO : This is a bit fragile,2007-10-14,Alf Hoegemark,"Do not use Reader and Writer classes for writing response, because it will use the default content encoding of the JRE, causing the reply from the mirror to not be an exact copy of the incoming request. Therefore, rather use InputStream and OutputStream.",NULL,NULL,NULL,f88f44b54f49f9968cd40559ec3a1aaba6bc4ad0,NULL
DESIGN,// TODO could these be done earlier (or just once?),2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
