project,id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
jmeter,2364615,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,Michael Stover ,2005-07-12 20:51:09,FUNCTION,private,void,setConnectionAuthorization,"HttpMethod method, URL u, AuthManager authManager ",368,t,288f964c3b8c4daab021b842a951db95142fd276,Sebastian Bazley ,2005-10-23 23:22:10,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,812183214308b52881b4229d46988fe7757d8a17,Sebastian Bazley ,2005-08-17 22:35:35,FUNCTION,private,void,setConnectionAuthorization,"HttpMethod method, URL u, AuthManager authManager ",368,DESIGN,378,385,"// TODO - set up realm, thishost and domain // ""realm"" // Includes // other types // of // Credentials // ""thishost"", // ""targetdomain"""
jmeter,2364740,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,288f964c3b8c4daab021b842a951db95142fd276,Sebastian Bazley ,2005-10-23 23:22:10,FUNCTION,public,void,sendPostData,"PostMethod post, HTTPSampler2 sampler ",133,t,b02bf55590819a036c626b415c73e8d446822d91,Sebastian Bazley ,2005-11-20 23:01:56,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,d306aa1952a4a67f8e6b281b046b504fbb67ab9b,Sebastian Bazley ,2005-11-17 23:40:54,FUNCTION,public,void,sendPostData,"PostMethod post, HTTPSampler2 sampler ",152,DESIGN,148,150,// TODO - is this correct? // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
jmeter,2364753,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,288f964c3b8c4daab021b842a951db95142fd276,Sebastian Bazley ,2005-10-23 23:22:10,FUNCTION,private,HttpConnection,setupConnection,"URL u, String method, HTTPSampleResult res ",190,t,1808a690d3473128bfec20d81393a15bcbf7ef7a,Sebastian Bazley ,2006-01-13 01:31:14,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,c09f4788a0d3feb39bdd92e926674cddd170f159,Sebastian Bazley ,2006-01-12 02:36:02,FUNCTION,private,HttpConnection,setupConnection,"URL u, String method, HTTPSampleResult res ",209,DESIGN,210,210,// TODO: does this need to be synchronized?
jmeter,2364754,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,288f964c3b8c4daab021b842a951db95142fd276,Sebastian Bazley ,2005-10-23 23:22:10,FUNCTION,private,HttpConnection,setupConnection,"URL u, String method, HTTPSampleResult res ",190,t,1808a690d3473128bfec20d81393a15bcbf7ef7a,Sebastian Bazley ,2006-01-13 01:31:14,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,c09f4788a0d3feb39bdd92e926674cddd170f159,Sebastian Bazley ,2006-01-12 02:36:02,FUNCTION,private,HttpConnection,setupConnection,"URL u, String method, HTTPSampleResult res ",209,DESIGN,217,219,// TODO check these // $NON-NLS-1$ // $NON-NLS-1$
jmeter,2364793,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,288f964c3b8c4daab021b842a951db95142fd276,Sebastian Bazley ,2005-10-23 23:22:10,FUNCTION,protected,String,getResponseHeaders,HttpMethod method ,321,t,b02bf55590819a036c626b415c73e8d446822d91,Sebastian Bazley ,2005-11-20 23:01:56,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,d306aa1952a4a67f8e6b281b046b504fbb67ab9b,Sebastian Bazley ,2005-11-17 23:40:54,FUNCTION,protected,String,getResponseHeaders,HttpMethod method ,325,DESIGN,330,331,// $NON-NLS-1$ // TODO - why is this not saved?
jmeter,2364803,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,288f964c3b8c4daab021b842a951db95142fd276,Sebastian Bazley ,2005-10-23 23:22:10,FUNCTION,private,void,setConnectionAuthorization,"HttpMethod method, URL u, AuthManager authManager ",427,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,"",void,setConnectionAuthorization,"HttpClient client, URL u, AuthManager authManager ",424,DESIGN,437,442,"/*
jmeter,                     * TODO: better method...
jmeter,                     * HACK: if user contains \ and or @
jmeter,                     * then assume it is of the form:
jmeter,                     * domain \ user @ realm (without spaces)
jmeter,                     */"
jmeter,2365241,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,b02bf55590819a036c626b415c73e8d446822d91,Sebastian Bazley ,2005-11-20 23:01:56,FUNCTION,private,HttpConnection,setupConnection,"URL u, String method, HTTPSampleResult res ",208,t,1808a690d3473128bfec20d81393a15bcbf7ef7a,Sebastian Bazley ,2006-01-13 01:31:14,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,c09f4788a0d3feb39bdd92e926674cddd170f159,Sebastian Bazley ,2006-01-12 02:36:02,FUNCTION,private,HttpConnection,setupConnection,"URL u, String method, HTTPSampleResult res ",209,DESIGN,247,248,// httpMethod; //TODO what is this doing??
jmeter,2365450,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,fd2c76a4f9ee199d43a6bd8fc280376876d14716,Sebastian Bazley ,2005-11-21 02:35:52,"","","","","",0,t,258f728d73b3f9f03ad19317ddda8e995b35ed18,Sebastian Bazley ,2006-04-30 16:38:56,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,30864d6b331e91c0b993834963823817c05877c9,Sebastian Bazley ,2006-04-29 21:59:13,"","","","","",0,DESIGN,176,177,// TODO: move code to PostWriter or HTTPSamplerBase? // Convert \ to \\
jmeter,2365884,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,1808a690d3473128bfec20d81393a15bcbf7ef7a,Sebastian Bazley ,2006-01-13 01:31:14,FUNCTION,public,void,sendPostData,"PostMethod post, HTTPSampler2 sampler ",145,t,258f728d73b3f9f03ad19317ddda8e995b35ed18,Sebastian Bazley ,2006-04-30 16:38:56,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,30864d6b331e91c0b993834963823817c05877c9,Sebastian Bazley ,2006-04-29 21:59:13,FUNCTION,public,void,sendPostData,"PostMethod post, HTTPSampler2 sampler ",191,DESIGN,155,155,// TODO: is this header correct?
jmeter,2366909,HTTPSampler2.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,258f728d73b3f9f03ad19317ddda8e995b35ed18,Sebastian Bazley ,2006-04-30 16:38:56,FUNCTION,private,void,sendPostData,PostMethod post ,188,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSampler2.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,private,void,sendPostData,PostMethod post ,194,DESIGN,199,200,//TODO should allow charset to be defined ... //$NON-NLS-1$
jmeter,2368377,HTTPSamplerBase.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,125b9808a811c84a39b328f546ea89b6cc69c5d4,Sebastian Bazley ,2004-03-21 04:14:08,FUNCTION,protected,String,encodeSpaces,String path ,629,t,176a75195425fae64f0237213fc7f025db403baf,Sebastian Bazley ,2005-11-20 16:08:08,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,229b0e0f671d542b4f295cd9bb4ee2c09c652f0e,Sebastian Bazley ,2005-11-13 23:50:04,FUNCTION,protected,String,encodeSpaces,String path ,599,DESIGN,630,634,"// TODO JDK1.4  // this seems to be equivalent to path.replaceAll("" "",""%20""); // TODO move to JMeterUtils or jorphan. // unless we move to JDK1.4. (including the // 'pattern' initialization code earlier on)"
jmeter,2368788,HTTPSamplerBase.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,ca28480445a0df1fda7ea0c811318983d77626db,Michael Stover ,2005-05-25 14:16:06,FUNCTION,protected,HTTPSampleResult,followRedirects,"HTTPSampleResult res, int frameDepth ",685,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,protected,HTTPSampleResult,followRedirects,"HTTPSampleResult res, int frameDepth ",860,DESIGN,726,729,// The following three can be discussed: should they be from the // first request or from the final one? I chose to do it this way // because that's what browsers do: they show the final URL of the // redirect chain in the location field.
jmeter,2369320,HTTPSamplerBase.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,e7108838360c80f2732348a25692d22a3c292020,Sebastian Bazley ,2005-11-21 01:48:54,FUNCTION,public,int,getPort,"",297,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,int,getPort,"",407,DESIGN,306,306,// TODO - should this return something else?
jmeter,2369822,HTTPSamplerBase.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,5985c3cf954c2615316483c957f91afa079d68db,Sebastian Bazley ,2006-04-26 00:39:37,FUNCTION,public,void,parseArguments,String queryString ,498,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,void,parseArguments,String queryString ,594,DESIGN,529,530,"// TODO: this leaves the arguments in encoded form, which may be difficult to read // if we can find proper coding methods, this could be tidied up "
jmeter,2370364,HTTPSamplerBase.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,9a91f65706e060077cb3d30bdc0a82e1f7a3708a,Sebastian Bazley ,2006-04-30 16:33:53,FUNCTION,protected,String,encodeSpaces,String path ,676,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,protected,String,encodeSpaces,String path ,775,DESIGN,675,675,// TODO: make static?
jmeter,2371658,PostWriter.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java,64441f689777c4c15c23ced6b527d232e425becb,Jordi Salvat i Alabart ,2004-01-16 14:42:02,FUNCTION,private,void,writeFileToURL,"OutputStream out, String filename, String fieldname, InputStream in, String mimetype ",195,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,private static,void,writeFileToURL,"OutputStream out, String filename, String fieldname, InputStream in, String mimetype ",124,DESIGN,214,217,"//1k - the previous 100k made no sense (there's tons of buffers // elsewhere in the chain) and it caused OOM when many concurrent  // uploads were being done. Could be fixed by increasing the evacuation // ratio in bin/jmeter[.bat], but this is better."
jmeter,2372048,SoapSampler.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java,e19f666c09de84886d68677d0c2b72358b25f521,Sebastian Bazley ,2006-04-13 18:01:29,FUNCTION,public,SampleResult,sample,Entry e ,136,t,f8f97220f14a5604e7b4759a9677041105752310,Davanum Srinivas ,2006-06-08 06:00:16,src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java,66eef144d9adb1e5bfa18e7de9a947a997d29590,Sebastian Bazley ,2006-05-26 16:54:09,FUNCTION,public,SampleResult,sample,Entry e ,192,DESIGN,169,171,"// Bug 39252 set SoapSampler sampler data from XML data // TODO: need to set both at present, because POST data for some reason // is stored in the query string, not as sampler data ..."
jmeter,2372089,SoapSampler.java,src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java,71711cbe374978a578d6e725c6708b53390365f4,Sebastian Bazley ,2006-05-22 21:49:11,FUNCTION,protected,void,sendPostData,URLConnection connection ,150,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/sampler/SoapSampler.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public protected,void,sendPostData,"OutputStream out, PostMethod post ",145,DESIGN,155,158,"// 1k - the previous 100k made no sense (there's tons of buffers // elsewhere in the chain) and it caused OOM when many concurrent // uploads were being done. Could be fixed by increasing the evacuation // ratio in bin/jmeter[.bat], but this is better."
jmeter,2376047,WSDLHelper.java,src/protocol/http/org/apache/jmeter/protocol/http/util/WSDLHelper.java,9a17813f54e62ae79ca9a84b9d8abf8076da1685,Sebastian Bazley ,2006-03-12 18:56:23,FUNCTION,public,Object,getOperations,"",352,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/util/WSDLHelper.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,Object,getOperations,"",352,DESIGN,372,372,// TODO - the following code looks wrong - it does the same in both cases
jmeter,2376415,LogFilter.java,src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,96c6175b1fed9ed4f66964fb1566cb67a445d12b,Sebastian Bazley ,2003-10-21 00:00:00,FUNCTION,protected,boolean,filterPattern,String text ,408,t,a20ce4e74bae95107e37a59000993c2fad168bb1,Sebastian Bazley ,2004-02-27 00:48:47,src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,7955c7729317b5a3b40dcdad732152b653a65deb,Sebastian Bazley ,2004-02-13 03:46:14,FUNCTION,protected,boolean,filterPattern,String text ,368,DESIGN,410,410,//TODO not used
jmeter,2377331,StandardGenerator.java,src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/StandardGenerator.java,14a990fda56e2173816e3e9e8ea24ef1203362a4,Sebastian Bazley ,2003-12-14 01:35:33,"","","","","",0,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/StandardGenerator.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,"","","","","",0,DESIGN,267,267,//TODO write some tests
jmeter,2377833,TCLogParser.java,src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/TCLogParser.java,96c6175b1fed9ed4f66964fb1566cb67a445d12b,Sebastian Bazley ,2003-10-21 00:00:00,FUNCTION,public static,void,main,String [] args ,614,t,94e65a6aa2a0818b459a0551dcf0b5d696ed2fac,Sebastian Bazley ,2003-12-14 01:36:28,src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/TCLogParser.java,6df57012b8e3599c4fcd50bfc86a39f28bafbcb3,Sebastian Bazley ,2003-11-22 03:26:49,FUNCTION,public static,void,main,String [] args ,618,DESIGN,616,616,//TODO not used
jmeter,2377973,TCLogParser.java,src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/TCLogParser.java,94e65a6aa2a0818b459a0551dcf0b5d696ed2fac,Sebastian Bazley ,2003-12-14 01:36:28,"","","","","",0,t,be2d5e703b18aefb95f4333862c6af2c34217f29,Sebastian Bazley ,2006-01-26 01:26:49,src/protocol/http/org/apache/jmeter/protocol/http/util/accesslog/TCLogParser.java,e95ac25187df2d8e9b3a77a653995954fab75556,Peter Lin ,2005-12-14 07:43:40,"","","","","",0,DESIGN,617,617,//TODO write some more tests
jmeter,2379750,BSFSamplerGui.java,src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BSFSamplerGui.java,28c8718a7fc6bb85f10945c61aacef207e151fd6,Sebastian Bazley ,2003-11-17 00:52:14,"","","","","",0,t,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,Michael Stover ,2005-07-12 20:51:09,src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BSFSamplerGui.java,dd46abbbb3e767c20b6f7a5db0171ccd699cd86e,Sebastian Bazley ,2004-03-05 01:39:07,"","","","","",0,DESIGN,24,26,// Language TODO should this be a drop-down list? // script file name (if present) // parameters to pass to script file (or script)
jmeter,2379755,BSFSamplerGui.java,src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BSFSamplerGui.java,28c8718a7fc6bb85f10945c61aacef207e151fd6,Sebastian Bazley ,2003-11-17 00:52:14,FUNCTION,private,JPanel,createFilenamePanel,"",101,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BSFSamplerGui.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,private,JPanel,createFilenamePanel,"",116,DESIGN,101,101,//TODO ought to be a FileChooser ...
jmeter,2379786,BSFSamplerGui.java,src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BSFSamplerGui.java,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,Michael Stover ,2005-07-12 20:51:09,"","","","","",0,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BSFSamplerGui.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,"","","","","",0,DESIGN,42,43,// Language TODO should this be a drop-down // list?
jmeter,2379870,BeanShellSamplerGui.java,src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BeanShellSamplerGui.java,49c57ff1f2a4a2d2a11109d2070a004737a3f19d,Sebastian Bazley ,2003-10-14 00:02:56,FUNCTION,private,JPanel,createFilenamePanel,"",127,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/java/org/apache/jmeter/protocol/java/control/gui/BeanShellSamplerGui.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,private,JPanel,createFilenamePanel,"",81,DESIGN,127,127,//TODO ought to be a FileChooser ...
jmeter,2380162,BSFSampler.java,src/protocol/java/org/apache/jmeter/protocol/java/sampler/BSFSampler.java,28c8718a7fc6bb85f10945c61aacef207e151fd6,Sebastian Bazley ,2003-11-17 00:52:14,"","","","","",0,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/java/org/apache/jmeter/protocol/java/sampler/BSFSampler.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,"","","","","",0,DESIGN,38,38,//TODO: register other scripting languages ...
jmeter,2380445,BeanShellSampler.java,src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java,49c57ff1f2a4a2d2a11109d2070a004737a3f19d,Sebastian Bazley ,2003-10-14 00:02:56,FUNCTION,public,SampleResult,sample,Entry e ,119,t,33a338ba4f520ed60fd15f414f7a869ecb76aa9d,Michael Stover ,2004-10-06 14:43:57,src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java,f5c75713850b079b982c698a29d7f179c8f6f7d1,Michael Stover ,2004-06-20 00:32:53,FUNCTION,public,SampleResult,sample,Entry e ,83,DESIGN,138,138,//TODO - set some more variables?
jmeter,2380499,BeanShellSampler.java,src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java,3d4779a261090dea04e4c0bbdae777b810622bc4,Sebastian Bazley ,2003-11-11 14:24:01,FUNCTION,public,SampleResult,sample,Entry e ,121,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,SampleResult,sample,Entry e ,92,DESIGN,181,181,// but we do trap this error to make tests work better
jmeter,2380630,BeanShellSampler.java,src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java,33a338ba4f520ed60fd15f414f7a869ecb76aa9d,Michael Stover ,2004-10-06 14:43:57,FUNCTION,public,SampleResult,sample,Entry e ,100,t,1e3b06fe9d3ae55ec6d72a16ed28a55e652f6298,Michael Stover ,2004-12-10 21:32:55,src/protocol/java/org/apache/jmeter/protocol/java/sampler/BeanShellSampler.java,33a338ba4f520ed60fd15f414f7a869ecb76aa9d,Michael Stover ,2004-10-06 14:43:57,FUNCTION,public,SampleResult,sample,Entry e ,100,DESIGN,117,121,//TODO - set some more variables? //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ // as a single line
jmeter,2382988,DataSourceElement.java,src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/config/DataSourceElement.java,ee9fbbd382a3b70c161c24e03284a225c3b1e4b0,Sebastian Bazley ,2006-02-22 19:38:07,"","","","","",0,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/config/DataSourceElement.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,"","","","","",0,DESIGN,47,47,"// TODO: why is this an object, and not a plain boolean?"
jmeter,2383265,JDBCSampler.java,src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java,f59fc8d0c6755e01854119a903442158664b41bc,Jeremy Arnold ,2003-08-28 23:07:16,FUNCTION,public,SampleResult,sample,Entry e ,104,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,SampleResult,sample,Entry e ,62,DESIGN,118,119,// TODO: Consider creating a sub-result with the time to get the //       connection.
jmeter,2383273,JDBCSampler.java,src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java,2335ae9e5c2ab323eeb1cd3464891708d0cd6340,Jeremy Arnold ,2003-09-05 19:21:50,FUNCTION,public,SampleResult,sample,Entry e ,108,t,5e92916187381d5fa966777c3337ffe78f835b65,Jeremy Arnold ,2003-09-05 20:20:09,src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java,2335ae9e5c2ab323eeb1cd3464891708d0cd6340,Jeremy Arnold ,2003-09-05 19:21:50,FUNCTION,public,SampleResult,sample,Entry e ,108,DESIGN,110,110,// FIXME: Should only call getKey once per test
jmeter,2383949,JMSConfigGui.java,src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSConfigGui.java,5edccf76ebdc50866ad41174ac13d2578070c415,Sebastian Bazley ,2005-04-27 22:45:53,FUNCTION,public,String,getLabelResource,"",249,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/jms/org/apache/jmeter/protocol/jms/control/gui/JMSConfigGui.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,String,getLabelResource,"",273,DESIGN,250,250,// TODO - probably wrong
jmeter,2386133,JNDISampler.java,src/protocol/jndi/sampler/JNDISampler.java,dd9932a03c9826150ab4c98914a145ba5f3248ae,Michael Stover ,2002-08-11 19:24:54,FUNCTION,public,SampleResult,sample,Entry e ,103,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/jndi/sampler/JNDISampler.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,SampleResult,sample,Entry e ,62,DESIGN,107,115,"// There is a row of ifs condition which may be executed depending on the // state of the MethodConfig state.  During reflection only one of these // condition should be become true.  However, once one condition becomes // true it will set the MethodConfig state and this will cause the next  // condition to become true and so on.  Thus else-ifs should be used BUT // these same conditions need to be used such that more than one condition // can be true during sampling so ifs and NOT else-ifs must be used.  To  // resolve this conflict, ifs are used with stateJustChange is used to act  // like else-if "
jmeter,2387110,LDAPArgument.java,src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LDAPArgument.java,0e73a8885504dbd823a3b4f3611f230a57c63dd4,Sebastian Bazley ,2005-07-09 11:57:05,"","","","","",0,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LDAPArgument.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,"","","","","",0,DESIGN,47,47,//TODO should these be public?
jmeter,2388017,LDAPArgumentsPanel.java,src/core/org/apache/jmeter/config/gui/ArgumentsPanel.java,0805b51db262e9bfb77e79c5d42697feeece4bdd,Jeremy Arnold ,2003-05-11 13:02:30,FUNCTION,public,TestElement,createTestElement,"",165,t,ff6a94c7edabec00334c1b09c6c9205893c53fac,Sebastian Bazley ,2006-06-13 23:00:34,rel-2-1/src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LDAPArgumentsPanel.java,40ce573e4dd4b51a36b6f60999411729409a86d3,Sebastian Bazley ,2006-06-13 22:46:57,FUNCTION,public,TestElement,createTestElement,"",126,DESIGN,169,170,// TODO: Why do we clone the return value? This is the only reference // to it (right?) so we shouldn't need a separate copy.
